,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
03SEP2013,57.610347999999995,67.777878,93.37312299999999,71.386658,20.300425,100.673454,56.957066000000005,32.277039,19.717171,145.71951299999998,67.154137,158.854858,19.238472,76.38623,45.467144,32.610046000000004,82.32109799999999,101.388123,40.569412,28.409101,29.678232,23.866812,67.470322,72.284042,67.276207,92.350166,37.465229,37.465229,64.586411,74.957077
04SEP2013,58.80246700000001,68.44225300000001,94.582413,72.277817,20.551154999999998,100.93235,57.125328,32.570152,19.811220000000002,146.64228799999998,67.372215,158.138092,19.735344,76.810509,46.125175,33.160721,82.87850999999999,102.57914,40.973316,27.803131,30.066004,24.173565,67.244675,72.732628,68.008675,92.979851,38.092239,38.092239,64.790817,75.481728
05SEP2013,58.399204000000005,69.05989100000001,94.831352,71.767349,20.481989000000002,101.35826899999999,57.302948,33.113281,19.802673000000002,147.04716499999998,66.327209,159.01890600000002,19.700476000000002,76.93425,46.338592999999996,32.902599,83.313988,102.865707,40.827217,27.829865,30.181411999999998,24.08836,66.94094799999999,72.36479200000001,68.648445,93.267708,37.978237,37.978237,64.577507,75.129097
06SEP2013,58.747046999999995,68.638786,94.315651,72.148041,20.360945,101.224609,57.387069999999994,33.242599,19.802673000000002,147.508514,66.06366700000001,158.051743,19.761495999999998,77.04032099999999,46.738762,32.997246000000004,83.836533,103.01792900000001,40.81004,27.758575,29.996761,24.096876,66.94963800000001,72.662697,68.667,92.86290699999999,37.733952,37.733952,64.506439,75.043076
09SEP2013,59.684464,68.928886,95.31154599999999,74.05143699999999,20.680843,102.0681,57.574028000000006,33.458126,19.999332,150.173218,66.86335,159.735611,19.970703,77.393875,47.005531,33.143516999999996,84.002022,104.540283,41.024879,28.213048999999998,30.190645,24.113917999999998,67.826111,74.19738000000001,68.84315500000001,93.987381,37.383812,37.383812,65.323982,75.722557
10SEP2013,58.324913,69.808479,96.18293800000001,74.933937,20.888344,102.72784399999999,58.733177000000005,34.466774,20.409748,155.49316399999998,67.790237,161.13458300000002,20.031720999999997,78.25125899999999,47.725821999999994,33.238163,84.38520799999999,105.301445,41.23111,28.863571000000004,30.846159000000004,24.241732,67.643867,74.51334399999999,69.19548,95.588623,37.839817,37.839817,65.723869,75.53334
11SEP2013,55.149502000000005,70.351265,97.125458,75.38382,21.078548,103.48779300000001,59.770793999999995,34.354694,20.597857,155.417847,68.190071,164.675018,19.883532000000002,78.86999499999999,47.361237,33.367226,84.881676,106.30442,41.36861,29.175466999999998,31.201612,24.42919,67.921547,75.587616,69.967949,97.000946,37.880527,37.880527,65.80385600000001,76.410622
12SEP2013,55.736702,70.454185,97.632324,75.132919,21.000736,103.462753,61.219727,33.501225,20.392649,153.80770900000002,68.517197,164.70091200000002,19.726625,78.675537,46.454201,33.315224,84.63780200000001,105.84771699999999,41.490002000000004,29.130910999999998,31.427818,24.122442000000003,67.912888,75.036964,69.558441,97.000946,38.556377000000005,38.556377000000005,65.679443,75.670952
13SEP2013,54.81815699999999,70.463531,98.992737,75.279999,21.026672,103.671516,62.341483999999994,34.371947999999996,20.332796,154.419739,68.253677,165.944397,20.432705,78.286621,46.765434,33.531898,84.78585799999999,106.20591,41.437973,29.433892999999998,31.34934,24.292854000000002,68.59841899999999,75.434158,69.316475,97.5047,38.890240000000006,38.890240000000006,66.079338,76.032166
16SEP2013,53.075378,70.744286,102.851784,75.427094,21.078548,103.621437,62.575194999999994,34.3116,20.640610000000002,157.272781,68.644417,166.79068,20.389120000000002,78.69319899999999,47.254528,33.679237,85.099396,106.770073,41.784813,29.228934999999996,31.478597999999998,24.463272,69.56166800000001,76.34594,69.912102,98.683151,39.329956,39.329956,66.45255999999999,76.26442
17SEP2013,53.688538,71.97949200000001,104.132233,75.331924,21.069906,103.83854699999999,62.612582999999994,34.234009,20.905672,157.63995400000002,68.880707,165.93576000000002,20.694214000000002,78.719711,47.210056,33.618557,85.28229499999999,107.396919,41.628731,29.344784000000004,31.538596999999996,24.403625,69.275307,76.61676800000001,69.158249,99.303864,39.549816,39.549816,66.78134200000001,76.496651
18SEP2013,54.79221,72.65323599999999,105.279274,75.99811600000001,21.441675,105.07451599999999,62.7341,35.225418,21.256239,158.24258400000002,70.307388,167.88734399999998,20.833689,79.471024,47.494628999999996,34.311904999999996,85.961624,108.61480700000001,41.966892,29.692318,32.074093,24.744459,69.683167,77.555626,67.976265,99.861603,39.671946999999996,39.671946999999996,67.90992,77.047104
19SEP2013,55.69072,72.58773000000001,105.848358,75.920242,21.277407,104.757187,61.43474200000001,35.009899,21.075298,157.978943,71.343315,166.997879,20.842407,79.61245,46.907715,34.069229,85.28229499999999,108.865532,41.845504999999996,29.977482000000002,32.083328,24.574039000000003,69.52694699999999,78.44935600000001,65.92881,100.75215899999999,39.50095,39.50095,67.72332800000001,76.78907
20SEP2013,55.11411999999999,72.353806,103.705414,73.32468399999999,21.190943,104.322914,60.771027000000004,34.225390999999995,20.687565,159.833862,69.971161,164.08783,20.720367,79.267738,46.952179,34.147232,84.39392099999999,107.468567,41.628731,29.22002,32.023319,24.684814000000003,68.893456,77.69104,65.677536,98.575195,38.906525,38.906525,67.385628,76.255814
23SEP2013,57.853252000000005,71.530312,104.48790699999999,73.56694,20.983446,104.82399000000001,60.527981000000004,33.828823,20.920202,155.596756,68.980652,164.925461,20.589613,78.746223,45.760585999999996,33.479889,84.72489200000001,108.45361299999999,41.342587,29.175466999999998,31.843284999999998,24.539955,68.798019,77.979919,66.840866,98.431267,39.069373999999996,39.069373999999996,67.90992,75.473129
24SEP2013,57.671673,71.18408199999999,105.81280500000001,73.636131,20.87105,103.963821,60.126022,33.716743,20.954667999999998,153.449905,69.09878499999999,164.044617,20.659348,77.977257,44.746845,33.393223,85.160362,108.17601,41.212528000000006,28.917040000000004,32.051006,24.463272,68.225288,77.519524,67.306206,98.953026,38.491238,38.491238,67.314522,75.137688
25SEP2013,56.779056999999995,71.10923000000001,105.37710600000001,73.108391,21.121779999999998,103.613052,60.247536,34.363319,20.877125,152.828476,68.62625899999999,163.6129,20.659348,76.96961999999999,45.97401,33.219894000000004,85.021004,107.63871,41.333927,28.970505,31.815582,24.275814,67.44426700000001,77.618813,66.989769,98.287338,38.230663,38.230663,66.337036,74.948463
26SEP2013,57.332077000000005,71.418022,106.15066499999999,72.848824,20.551154999999998,103.128693,60.986027,34.754414000000004,20.894358,152.809662,69.126053,164.260529,20.406553,76.96075400000001,46.142967,33.575222,85.517441,108.05064399999999,41.342587,29.202206,32.471096,24.301376,67.730652,77.483429,67.15729499999999,98.64715600000001,38.816952,38.816952,66.310379,74.88825200000001
27SEP2013,56.92292,71.015648,105.58159599999999,72.502747,20.170735999999998,102.41886099999999,60.939293000000006,33.9114,20.722033,150.512177,69.026077,161.410797,20.031720999999997,76.660255,46.454201,33.280552,84.585571,107.65661599999999,41.437973,29.647765999999997,33.994479999999996,24.608126000000002,67.001694,77.104263,66.999092,98.37730400000001,38.271378000000006,38.271378000000006,66.079338,74.74204300000001
30SEP2013,56.215424,70.669411,104.479004,72.1567,20.257193,101.466812,60.284935,33.372585,20.584173,148.968018,68.926125,159.90833999999998,19.979422,76.624886,45.965118,32.829884,83.79298399999999,106.93125900000001,41.281902,29.656670000000002,33.532852,24.480314,65.595901,76.526474,66.645432,96.991959,38.002666,38.002666,65.723869,74.002365
01OCT2013,57.537247,71.053062,104.70129399999999,72.46814,20.239779000000002,101.31649,60.602764,33.294361,20.825423999999998,149.711853,69.298691,160.944595,19.900963,77.314323,46.205212,32.890553000000004,83.72331199999999,107.119308,42.261703000000004,29.924017,33.431286,24.616644,66.09053,76.427193,67.548187,96.596138,38.263237,38.263237,65.395073,73.967964
02OCT2013,57.725914,70.00183100000001,104.781326,72.736359,20.309454000000002,100.90728,60.649502000000005,33.633301,20.963287,149.401093,69.353226,159.718353,19.953266,77.15522,46.662067,32.43988,82.983002,106.74321699999999,41.940887,30.226995000000002,33.186626000000004,24.718899,65.890945,76.26469399999999,67.538872,94.437172,38.100372,38.100372,65.510612,74.036781
03OCT2013,57.000748,69.47620400000001,102.46946,72.649826,20.039471,98.752678,59.845577,33.694138,20.765116,147.68743899999998,68.95339200000001,158.768463,19.700476000000002,76.527672,46.527695,32.205868,82.451736,106.161148,41.932213,30.173525,33.071224,24.514398999999997,65.812828,75.885529,67.49234799999999,93.276718,38.279526000000004,38.279526000000004,65.012962,73.53791
04OCT2013,56.955936,69.748413,104.21225,72.848824,20.048174,98.65248100000001,61.042126,34.754414000000004,20.722033,147.404953,68.86254100000001,158.97576899999999,19.883532000000002,77.17289699999999,47.181629,32.240536,82.477867,106.92231799999999,41.819489000000004,30.191349,33.302036,24.710375,65.96904,76.44524399999999,67.929771,93.798454,38.352818,38.352818,64.693054,74.243195
07OCT2013,57.512489,68.462502,103.758774,72.269142,19.934960999999998,98.435356,60.378409999999995,34.198196,20.627251,145.239334,68.271851,157.170959,19.900963,76.53649899999999,46.429165000000005,32.110535,82.181763,106.286507,41.524685,29.6745,32.932732,24.386585,65.64795699999999,75.91261300000001,67.16660300000001,93.582581,38.507523,38.507523,63.866623,73.881943
08OCT2013,56.709483999999996,67.786713,102.647293,71.680824,19.717237,97.483307,59.826885,33.476859999999995,20.394614999999998,144.109421,67.490356,154.329956,19.595865,75.67028,45.569199,32.309872,81.81597099999999,104.916397,41.403290000000005,29.416071000000002,32.443394,24.062794,66.238045,74.91959399999999,66.524467,92.440125,37.922829,37.922829,64.781929,73.546516
09OCT2013,57.37570600000001,67.786713,101.78479,72.260513,19.595308,96.982224,59.44361899999999,33.824496999999994,20.308453,145.418182,67.372215,156.575119,19.691753,75.97966,45.461704,32.136542999999996,81.23243000000001,105.28353899999999,40.987095000000004,29.469538,32.724990999999996,24.1054,66.776093,74.341835,66.431374,92.51209300000001,38.046356,38.046356,64.870773,73.245491
10OCT2013,57.73534,70.07692,105.72386200000001,73.307388,20.039471,97.191017,61.303864000000004,35.110729,20.894358,148.779663,68.617172,159.554276,20.136328,77.588348,47.047259999999994,32.743217,82.251411,106.868568,41.177853000000006,30.084412,33.902153000000006,24.514398999999997,67.591797,75.984818,68.851151,95.282761,38.589882,38.589882,66.461449,74.002365
11OCT2013,58.10911899999999,70.771484,104.90583000000001,74.068748,20.274616,98.26831800000001,61.89278,35.693020000000004,21.0236,150.65344199999998,69.353226,160.754623,20.275799,79.064438,47.038296,32.734543,82.512711,108.104355,41.00444,30.414127,33.911388,24.47179,68.103798,76.427193,69.12101700000001,96.263306,38.779289,38.779289,66.488098,74.785057
14OCT2013,58.48999,71.400375,106.22180900000001,74.613815,20.326864,99.02828199999999,62.47235500000001,35.475742,21.006363,150.144958,69.380501,161.454041,20.441425,79.373795,47.217461,32.855877,82.495277,108.713303,40.536204999999995,30.699296999999998,34.18837,25.008608,68.329414,76.914673,69.53984100000001,96.16435200000001,38.548691,38.548691,66.36369300000001,75.344116
15OCT2013,58.801281,70.630707,105.083649,74.18985699999999,20.187523000000002,98.669174,62.107783999999995,35.13681,20.842659,148.42186,68.317284,159.459335,20.389120000000002,79.488701,46.859146,32.63921,81.69403100000001,107.298424,40.380131,30.734935999999998,34.026798,24.846708,67.340126,76.26469399999999,68.74874100000001,95.174828,38.145187,38.145187,66.088234,74.647423
16OCT2013,59.087818000000006,71.635025,107.004295,74.639771,20.030764,99.512642,62.023658999999995,35.745155,20.989138,152.77195700000001,68.099197,161.246811,20.659348,80.531723,48.373039,32.93388,82.930756,108.301369,40.900379,30.868607,34.400715000000005,25.392038,68.513802,77.709099,69.977242,95.74155400000001,38.911049,38.911049,67.181229,75.094688
17OCT2013,59.487541,75.305008,108.73820500000001,74.7966,19.839160999999997,99.813278,62.0891,35.971123,21.264848999999998,149.071564,68.826157,150.97079499999998,20.851126,81.291862,48.561157,33.410553,83.14850600000001,109.805801,40.848366,31.118115999999997,34.409954,25.783998,69.458359,77.654922,66.422073,97.171852,40.269847999999996,40.269847999999996,67.341202,75.24090600000001
18OCT2013,60.005184,75.57719399999999,108.94270300000001,76.094765,19.995926,99.92186,62.771488,35.901588000000004,22.014464999999998,149.41996799999998,67.87203199999999,150.06411699999998,20.816254,80.991325,48.641777000000005,33.60989,82.913338,110.002808,40.414814,31.153759,35.05162,25.997021,69.44959300000001,78.16046899999999,63.993027000000005,96.919983,41.183941,41.183941,67.278992,75.301102
21OCT2013,61.475578000000006,75.464554,108.00908700000001,76.40840899999999,19.969799,100.063828,63.2015,35.945042,22.52282,150.43688999999998,67.808418,149.269684,21.042892000000002,80.61125200000001,48.614902,33.644562,82.382042,110.369965,40.328102,31.180496,35.125481,25.903292,69.064789,78.322975,63.471835999999996,96.812042,41.653351,41.653351,66.78134200000001,75.025894
22OCT2013,61.29989200000001,75.90570799999999,108.90714299999999,77.689148,19.725945,100.748611,64.500854,36.110172,22.419428,149.94725,68.026512,151.091721,20.981878,81.636574,48.032631,33.878571,82.84365799999999,110.86248799999998,40.293427,30.815138,35.065456,26.141873999999998,70.297928,78.27783199999999,64.08608199999999,95.47168,42.114517,42.114517,67.82106800000001,75.670952
23OCT2013,61.900063,75.68045,114.72238899999999,72.9757,19.386292,100.322693,63.678233999999996,35.666934999999995,22.143709,148.525436,68.226433,151.782516,20.694214000000002,81.406761,47.253296,33.878571,82.051102,110.32518799999998,40.37146,30.084412,34.880802,26.073708,70.761452,77.889648,63.295013,95.705566,41.85099,41.85099,67.447845,75.352715
24OCT2013,62.719563,75.933868,114.686829,73.646561,19.482094,100.68180100000001,64.5476,35.301933,22.3505,150.615753,69.77124,153.535507,20.729084,81.627716,47.011417,33.627235,82.460449,110.58488500000001,40.07666,30.048771000000002,34.857727000000004,26.08223,70.499092,78.566711,62.922748999999996,96.308266,41.521584000000004,41.521584000000004,67.90992,76.049385
25OCT2013,62.017986,77.53891,116.651909,73.855652,19.560474,100.706848,64.743904,34.34594,22.2988,152.621323,69.28961899999999,152.715134,21.130064,81.397926,47.271209999999996,33.826565,82.547531,111.417702,40.354126,31.839937,34.945442,26.08223,69.965599,78.20562,62.932044999999995,96.722084,41.760403000000004,41.760403000000004,67.607773,75.662338
28OCT2013,62.480202,77.679695,115.48710600000001,73.428741,19.638855,100.974098,64.500854,33.98962,22.47974,152.018707,69.116959,153.146942,21.234674,81.663101,47.190585999999996,34.329239,83.06139399999999,111.86543999999999,39.322285,31.697351,34.857727000000004,26.192997000000002,71.102547,78.63893900000001,62.299206000000005,95.345741,41.645107,41.645107,68.549759,75.885979
29OCT2013,60.923733,78.524445,115.29146599999999,73.245766,19.882706,101.466812,64.426079,34.293797,22.583136,152.640167,70.425537,157.26593,21.374144,82.32601899999999,47.235374,34.493908000000005,83.653633,112.187828,39.521713,31.6528,35.042384999999996,26.627562,72.11702700000001,78.792397,63.36018000000001,95.732552,42.073345,42.073345,68.47865300000001,76.488045
30OCT2013,61.892990000000005,77.99880999999999,115.309265,72.740448,19.778198,100.464676,64.00541700000001,34.119976,22.720995000000002,152.583664,70.770821,155.564804,21.356709,82.016655,47.118927,34.337906,83.636215,111.749023,39.226913,31.670618,35.143944,26.354895000000003,71.294945,78.44935600000001,63.295013,95.309738,41.612164,41.612164,68.34536700000001,76.384842
31OCT2013,61.633571999999994,76.77861800000001,116.03839099999999,72.62719,19.647562,100.18074,64.117592,34.302494,22.52282,151.463211,70.779922,154.753082,21.330557000000002,81.85754399999999,46.169376,34.294575,84.06298100000001,112.69826499999999,39.096848,31.554777,34.973137,26.150394,70.62151300000001,77.90770699999999,63.527691000000004,95.579643,41.595695,41.595695,68.20317800000001,77.081497
01NOV2013,61.318741,77.11653100000001,118.288025,72.82757600000001,19.656273000000002,98.552277,64.510216,33.850571,22.867476,152.583664,69.962059,154.77034,21.208520999999998,82.529312,47.038296,34.329239,84.690048,112.743027,39.218243,31.661709000000002,35.111626,26.559393,70.971352,77.997955,63.872013,96.713112,41.579235,41.579235,68.48754100000001,77.25350999999999
04NOV2013,62.111115000000005,76.900635,118.074615,73.088959,19.664984,98.627441,64.323257,33.372585,22.772694,153.628815,69.971161,155.668427,21.147501000000002,82.22878299999999,46.617275,34.242565,84.75102199999999,113.119133,39.643108000000005,32.027065,35.254734,26.63608,71.128792,78.178535,64.16983,97.13589499999999,42.065102,42.065102,68.718582,79.214546
05NOV2013,61.957825,76.872475,118.768173,73.22833299999999,20.091724,98.919708,64.36063399999999,33.650681,22.764074,152.48950200000002,69.653114,153.578644,21.143099,82.03434,46.536652000000004,34.233902,84.838104,112.940048,39.330956,32.650864,35.637886,26.619038,71.21623199999999,78.052139,63.955803,96.866005,41.258064000000005,41.258064000000005,68.79856099999999,79.119919
06NOV2013,64.025154,77.078987,118.772621,73.376465,20.274616,101.166191,64.500854,34.119976,23.177657999999997,153.967773,69.444092,155.566803,21.33667,82.237633,46.671021,34.710578999999996,85.264862,113.84448200000001,39.851215,34.02319,35.434765000000006,26.593281,72.423141,78.981972,65.416946,97.756599,41.678059000000005,41.678059000000005,69.456177,80.17783399999999
07NOV2013,62.989036999999996,75.952637,117.362625,72.87986,20.126562,100.138977,62.771488,33.607227,22.919167,150.31445300000001,68.780731,156.26998899999998,21.169498,81.928268,46.267918,34.519909000000006,84.655197,113.19976000000001,39.729820000000004,33.417229,34.945442,26.541760999999997,71.994598,78.73824300000001,64.923691,96.49717700000001,41.315701000000004,41.315701000000004,68.878555,79.63229399999999
08NOV2013,63.980895999999994,76.759842,119.129631,73.39389,20.474918,101.207939,64.108246,34.476303,23.306901999999997,153.638199,68.589912,156.26130700000002,21.195895999999998,83.130356,48.337208000000004,34.710578999999996,84.489746,114.614616,40.579559,33.666740000000004,35.60096,26.893818,72.160751,79.261848,65.612381,97.648659,41.340412,41.340412,69.278435,80.299072
11NOV2013,63.795311,76.403175,118.272865,73.31546800000001,20.422667999999998,101.11608100000001,63.88389599999999,34.467613,23.272434,154.26908899999998,68.489952,158.77027900000002,21.266282999999998,83.34249100000001,48.46262,34.554573,84.559402,114.578804,40.752975,33.497425,35.619423,26.825125,71.942123,79.41529799999999,65.612381,97.22584499999999,41.142757,41.142757,70.211517,80.498222
